Time,S,T,T1,P,V,I
14:09,980,"59,9","64,9","4879,453548","562,7683544","8,670447637"
14:14,974,"58,9","63,9","4858,703755","564,4194594","8,608320769"
14:18,968,"59,2","64,2","4826,86844","563,4094378","8,567248108"
14:24,970,"59,6","64,6","4832,875601","563,6234584","8,57465304"
14:29,967,59,64,"4823,633097","563,749955","8,556334337"
14:33,967,"59,7","64,7","4817,377108","557,6894973","8,638099034"
14:38,965,"58,7","63,7","4815,333533","559,4192008","8,607737321"
14:44,952,"59,1","64,1","4749,186715","562,5325147","8,442510595"
14:49,944,"59,2","64,2","4706,041386","556,1024984","8,462543144"
14:53,969,"59,8","64,8","4824,690432","555,1079277","8,691445738"
14:59,940,"60,2","65,2","4678,480452","553,8683846","8,446917323"
15:04,940,"60,2","65,2","4678,480452","553,8683846","8,446917323"
15:09,948,"59,6","64,6","4725,47482","561,2450498","8,419628506"
15:13,939,"57,4","62,4","4698,21313","565,0557691","8,314600765"
15:19,943,"57,4","62,4","4713,750327","559,0658086","8,431476678"
15:24,924,"58,2","63,2","4612,073429","556,0484684","8,294373048"
15:28,910,"60,3","65,3","4528,154353","552,2253297","8,199830956"
15:33,914,"59,2","64,2","4560,270844","559,6707454","8,148131526"
15:39,892,"57,6","62,6","4461,637168","561,2667139","7,949228161"
15:44,890,"56,8","61,8","4457,918719","563,877292","7,905831254"
15:48,879,"57,2","62,2","4388,568095","553,9988489","7,921619518"
15:54,863,"57,8","62,8","4302,014551","551,2262766","7,804443897"
15:59,797,58,63,"3976,154597","553,6037825","7,182311108"
16:03,843,"58,6","63,6","4199,498971","550,7035959","7,625697385"
16:08,831,56,61,"4154,636401","582,5831744","7,131404722"
16:14,804,"55,9","60,9","4023,880886","580,7326915","6,928972562"
16:19,265,56,61,"1263,666617","532,1917594","2,374457316"
16:23,798,55,60,"3999,140248","582,8802981","6,860997466"
16:29,794,"52,8","57,8","3994,559838","586,6448202","6,809162377"
16:34,782,"54,5","59,5","3924,743377","581,8973381","6,744735059"
16:39,752,"55,4","60,4","3773,588002","571,5312962","6,602592068"
16:43,767,"56,1","61,1","3827,069903","584,1497209","6,551522267"
16:49,712,"56,8","61,8","3547,885922","551,6812057","6,431043664"
16:54,698,"57,1","62,1","3471,63881","581,5270069","5,969866866"
16:58,693,"56,2","61,2","3458,514725","580,1195232","5,961727862"
17:03,681,"55,2","60,2","3408,193104","578,5609553","5,890810766"
17:09,665,"54,1","59,1","3334,070481","578,6807008","5,761502805"
17:14,650,"53,4","58,4","3250,927411","587,1721903","5,536582734"
17:18,651,"52,6","57,6","3269,024856","569,0999825","5,744201295"
17:24,636,"52,3","57,3","3186,48081","588,1705674","5,417613506"
17:29,614,"52,6","57,6","3079,140754","569,0395393","5,411119159"
17:33,566,"52,1","57,1","2831,384934","566,1673028","5,000968653"
17:38,185,"49,7","54,7","865,4476962","529,8943138","1,633245864"
17:44,549,"49,7","54,7","2753,906561","573,1587487","4,804788494"
17:49,525,"47,4","52,4","2638,65745","580,9839384","4,541704642"
17:53,503,"47,5","52,5","2523,785805","585,3269993","4,311753614"
07:59,6,"23,3","28,3","16,74732472","324,8201745","0,051558758"
08:05,22,"22,7","27,7","87,30104699","502,7235966","0,173656155"
08:10,52,"22,2","27,2","225,1751107","557,1302454","0,404169604"
08:15,86,"22,3","27,3","390,3215858","563,8633163","0,692227309"
08:19,77,"23,1","28,1","345,7574778","573,231216","0,6031728"
08:25,66,"24,3","29,3","291,2355383","541,982727","0,537352066"
08:30,64,25,30,"281,7583684","542,1268269","0,519727773"
08:34,58,"25,3","30,3","253,2564316","551,3922987","0,459303534"
08:39,61,"25,6","30,6","266,6309485","561,7446719","0,474647935"
08:45,82,"25,5","30,5","369,8604105","559,9604966","0,660511612"
08:50,80,"25,5","30,5","357,212931","540,4196356","0,660991769"
08:54,69,"25,7","30,7","305,5231858","565,0425873","0,540708245"
09:00,56,"25,5","30,5","243,7384376","543,1907833","0,448716078"
09:05,45,"25,4","30,4","191,6496537","538,468645","0,355916088"
09:09,48,"25,1","30,1","205,4562313","547,8151327","0,375046652"
09:14,62,"25,3","30,3","271,673774","536,795661","0,506102776"
09:20,66,"24,7","29,7","291,7422656","546,7389819","0,533604289"
09:25,60,"23,7","28,7","263,2906481","556,8704863","0,472804098"
09:29,55,"24,2","29,2","238,5629152","533,681325","0,447013797"
09:35,74,"24,7","29,7","330,7950493","554,3960216","0,596676449"
09:40,99,25,30,"453,9458809","565,4991219","0,8027349"
09:45,109,"25,6","30,6","502,3406537","589,1086062","0,852713147"
09:49,126,"26,4","31,4","587,8525728","592,6589646","0,991890122"
09:55,185,"27,4","32,4","888,4264108","608,6883373","1,459575215"
10:00,240,"28,3","33,3","1167,666371","623,9143728","1,871517025"
10:04,174,"28,8","33,8","830,9647213","602,2518402","1,37976286"
10:09,171,"28,6","33,6","816,2969629","576,8433776","1,415110227"
10:15,201,"28,8","33,8","973,2487156","590,3200955","1,648679628"
10:20,266,"29,6","34,6","1311,293143","595,5253316","2,201909933"
10:24,348,"31,3","36,3","1738,740548","596,5277881","2,914768738"
10:30,304,"32,2","37,2","1507,058244","613,9543454","2,454674773"
10:35,343,"32,4","37,4","1716,012311","607,5133181","2,824649698"
10:39,336,"32,9","37,9","1677,547506","610,1230362","2,749523303"
10:44,370,"32,7","37,7","1858,194496","611,7777507","3,037368544"
10:50,392,"33,2","38,2","1965,918426","593,5340475","3,312225196"
10:55,466,"33,3","38,3","2359,079641","600,4827772","3,928638306"
10:59,522,"34,1","39,1","2660,188042","619,8150229","4,291906366"
11:05,531,35,40,"2692,133027","629,7405553","4,274987539"
11:10,524,"36,5","41,5","2650,993451","626,2058937","4,233421432"
11:15,591,"36,3","41,3","2998,276662","590,9749419","5,073441274"
11:19,571,"37,6","42,6","2894,455775","589,9963244","4,905887808"
11:25,746,"39,4","44,4","3821,020357","609,6575462","6,267486364"
11:30,681,"41,5","46,5","3456,679221","618,3734228","5,589954376"
11:34,722,"40,1","45,1","3672,760679","587,7446743","6,248905077"
11:39,515,"41,1","46,1","2604,704141","603,806649","4,313804999"
11:45,567,"40,8","45,8","2858,295739","579,261587","4,934378186"
11:50,398,"38,1","43,1","1987,101905","613,9995936","3,236324463"
11:54,687,"39,1","44,1","3497,404674","623,9808456","5,604987234"
12:00,792,"39,8","44,8","4052,848384","599,2307361","6,76341873"
12:05,798,"41,8","46,8","4074,489561","594,3664233","6,855181251"
12:09,814,"42,7","47,7","4152,627535","592,4178528","7,009625918"
12:14,832,42,47,"4245,222488","613,5580456","6,919023422"
12:20,857,"42,2","47,2","4368,784008","614,9343643","7,104472057"
12:25,837,"43,4","48,4","4264,455473","609,8507362","6,992621668"
12:29,719,"42,9","47,9","3657,062594","611,1617892","5,983788022"
12:35,831,"43,7","48,7","4230,369615","610,1002557","6,933892546"
12:40,799,"43,6","48,6","4070,87048","589,9936789","6,899854398"
12:45,300,44,49,"1463,774771","591,2356107","2,475789252"
12:49,916,"44,4","49,4","4659,619392","585,4364918","7,95922266"
12:55,816,"45,2","50,2","4148,720208","604,7940288","6,859724155"
13:00,372,"42,2","47,2","1844,904548","572,9986224","3,219736445"
13:04,281,"38,4","43,4","1380,562144","588,7982716","2,34471161"
13:09,599,"36,5","41,5","3038,481482","631,4918652","4,811592437"
13:15,202,"35,4","40,4","968,0670421","595,8731315","1,624619388"
13:20,131,"32,5","37,5","609,4917189","556,040115","1,096129043"
13:24,119,"31,2","36,2","550,4467447","557,0538454","0,988139206"
13:30,69,"29,9","34,9","303,1330803","527,6767242","0,574467409"
13:35,73,"28,9","33,9","324,584525","547,9628909","0,59234764"
13:39,114,"28,6","33,6","526,8708547","561,3288525","0,938613528"
13:44,171,"28,9","33,9","816,2720622","576,7592028","1,415273581"
13:50,142,"29,3","34,3","667,2568746","566,6085496","1,177632909"
13:55,127,"29,1","34,1","593,1225687","573,1238205","1,034894289"
13:59,186,"29,1","34,1","888,6288664","610,6541029","1,455208214"
14:05,167,"29,9","34,9","796,8335821","587,5705942","1,356149525"
14:10,190,"29,8","34,8","913,9192751","580,1255235","1,575381944"
14:15,442,"31,9","36,9","2229,425552","632,5232076","3,524654155"
14:19,977,"35,7","40,7","5019,194148","606,589183","8,274453763"
14:25,1044,"39,6","44,6","5348,046848","607,1028995","8,809127501"
14:30,947,45,50,"4818,975633","587,8175243","8,198080924"
14:34,919,"47,2","52,2","4661,301437","580,8599803","8,024828004"
14:39,794,"47,4","52,4","4031,071428","593,0018211","6,797738699"
14:45,873,46,51,"4424,786563","577,9240125","7,656346624"
14:50,733,"46,3","51,3","3711,246329","604,80935","6,136225124"
14:54,844,"46,9","51,9","4281,230344","580,5070259","7,374984545"
15:00,793,"46,6","51,6","4021,60278","580,3815881","6,929239078"
15:05,940,"45,8","50,8","4777,84347","585,3521453","8,16234041"
15:09,448,"43,8","48,8","2236,832537","603,4203549","3,706922577"
15:14,344,"41,2","46,2","1703,881205","595,6978853","2,860310985"
15:20,328,"40,1","45,1","1624,38556","588,7366478","2,759103865"
15:25,582,"39,1","44,1","2954,092624","591,1672161","4,997050822"
15:29,239,"37,7","42,7","1160,049708","571,7144377","2,029071914"
15:35,162,"35,5","40,5","764,0701051","557,1809169","1,371314203"
15:40,695,"36,4","41,4","3544,71328","632,1720472","5,607197116"
15:45,748,"38,6","43,6","3834,613801","611,8619167","6,267122853"
15:49,718,"41,2","46,2","3646,072563","584,3866041","6,239144666"
15:55,417,"42,3","47,3","2086,929949","594,5318163","3,510207346"
16:00,645,"40,1","45,1","3274,822974","620,9047124","5,274276244"
16:04,560,"40,5","45,5","2827,280776","582,3196868","4,855203834"
16:09,555,"39,7","44,7","2807,322674","586,4108564","4,787296556"
16:15,642,"39,7","44,7","3262,496617","620,8925962","5,254526527"
16:20,664,"40,9","45,9","3371,578835","619,0715917","5,446185675"
16:24,575,"40,5","45,5","2913,075704","587,6861821","4,956855873"
16:30,735,"40,7","45,7","3744,697653","590,2100363","6,344686506"
16:35,685,"41,3","46,3","3495,588471","600,6271553","5,819897486"
16:39,230,"40,8","45,8","1109,275978","562,8507444","1,970817289"
16:44,264,"37,9","42,9","1289,211956","573,5024283","2,247962507"
16:50,152,"36,4","41,4","713,4536949","555,6118441","1,284086548"
16:55,178,"34,2","39,2","846,3654706","592,4085869","1,428685352"
16:59,291,"32,9","37,9","1433,637402","615,9791476","2,327412231"
17:05,564,"34,8","39,8","2870,090714","599,2937385","4,78912181"
17:10,566,37,42,"2870,327937","591,4357832","4,85315231"
17:15,616,"38,3","43,3","3127,998755","625,145275","5,003634963"
17:19,346,"39,1","44,1","1718,420091","583,3911147","2,945571243"
17:25,225,"37,2","42,2","1088,990779","573,4067519","1,899159324"
17:30,575,"35,4","40,4","2936,751417","619,1870312","4,742914934"
17:34,163,"36,1","41,1","769,3136042","557,9968639","1,378705964"
17:39,151,"33,5","38,5","711,1747923","581,2075982","1,223615786"
17:45,136,"31,9","36,9","637,0205453","572,8845034","1,111952831"
17:50,184,"31,6","36,6","882,0264716","593,6178979","1,485848851"
17:54,162,"31,7","36,7","769,8668713","580,3289938","1,326604184"
18:00,160,"32,3","37,3","759,1551654","577,7690024","1,313942358"
18:05,138,"31,9","36,9","645,7750304","561,5370944","1,150013128"
18:09,134,"31,1","36,1","626,2018669","582,5405699","1,074949796"
18:14,131,"30,4","35,4","610,7876755","560,5677581","1,089587595"
18:20,333,"30,6","35,6","1664,102876","617,423855","2,695235797"
18:25,301,"32,2","37,2","1490,56056","590,8523163","2,522729486"
18:29,367,32,37,"1837,103191","595,5331823","3,084804081"
18:35,280,"32,9","37,9","1375,816945","614,8001663","2,237827867"
18:40,300,"33,3","38,3","1476,520899","619,4260492","2,383691969"
18:45,210,"33,2","38,2","1010,708692","568,9880365","1,776326789"
18:49,91,"32,1","37,1","411,2860302","548,647858","0,749635717"
18:55,56,"30,5","35,5","241,7607409","543,1101238","0,44514129"
19:00,53,29,34,"228,476344","534,4075831","0,427532002"
19:04,32,"28,3","33,3","131,1213097","510,4145786","0,25689178"
19:09,35,"27,8","32,8","144,6780113","524,3264813","0,275931155"
19:15,46,"27,7","32,7","195,7512303","525,4133962","0,37256612"
19:20,50,"27,5","32,5","214,680635","537,2738488","0,399573952"
19:24,55,27,32,"238,5476255","539,2192504","0,44239449"
19:30,58,"26,8","31,8","252,7709501","548,8920265","0,460511244"
19:35,58,"26,8","31,8","252,7709501","548,8920265","0,460511244"
19:39,88,"26,6","31,6","399,0772577","562,7469733","0,709159314"
19:44,86,"27,1","32,1","388,8983478","565,264711","0,687993325"
19:50,106,"27,4","32,4","488,1842308","567,031577","0,860947169"
19:55,87,"27,3","32,3","393,8165476","559,404025","0,703993053"
19:59,80,"27,3","32,3","358,2828425","544,7975463","0,657644009"
08:03,87,"21,8","26,8","395,8521465","570,0237283","0,694448541"
08:09,85,22,27,"385,858865","568,0110263","0,679315801"
08:14,86,"22,6","27,6","390,2636348","563,6208252","0,692422312"
08:18,90,"22,9","27,9","410,4262696","574,6704214","0,714194179"
08:24,142,"23,6","28,6","670,4970671","578,7828536","1,158460488"
08:29,156,24,29,"744,1479026","598,1409129","1,244101326"
08:33,170,"24,2","29,2","815,9924108","603,4006232","1,352322784"
08:38,170,"24,7","29,7","815,5057372","603,2932516","1,35175677"
08:44,202,"25,3","30,3","981,1189453","609,4155859","1,609934121"
08:49,136,"25,9","30,9","638,9348804","572,7250264","1,11560496"
08:53,159,26,31,"758,4070379","590,1073555","1,285201804"
08:59,244,"26,9","31,9","1200,138858","605,1450697","1,983225046"
09:04,172,"27,3","32,3","824,4858008","589,828179","1,397840643"
09:09,326,"27,3","32,3","1628,792017","604,8613533","2,692835322"
09:13,325,"28,5","33,5","1622,440859","602,7123441","2,691899171"
09:19,362,"29,7","34,7","1813,151952","629,5167502","2,880228288"
09:24,364,"30,7","35,7","1829,467135","616,1526357","2,969178462"
09:28,268,32,37,"1318,565709","589,2243184","2,237799201"
09:33,261,"31,7","36,7","1284,290663","602,5308429","2,131493646"
09:39,201,"30,1","35,1","967,3902074","608,5273421","1,589723486"
09:44,185,"29,8","34,8","889,5332441","594,2092493","1,497003362"
09:48,209,"29,3","34,3","1009,581437","611,8090414","1,65015776"
09:54,243,"29,4","34,4","1191,642666","594,9816614","2,002822513"
09:59,148,"29,3","34,3","696,586046","564,857144","1,233207464"
10:03,67,"28,6","33,6","294,8205102","557,4790384","0,528845911"
10:08,61,"27,4","32,4","266,3645011","532,4639665","0,500248877"
10:14,72,"26,4","31,4","320,4649374","549,407239","0,583292164"
10:19,47,"26,1","31,1","200,7837052","540,8009672","0,37127098"
10:23,43,"25,4","30,4","182,3363823","529,0541512","0,344645972"
10:29,43,"24,5","29,5","182,1339298","544,2737226","0,33463664"
10:34,74,"23,6","28,6","331,0413651","555,261975","0,596189511"
10:39,79,"22,7","27,7","355,6375664","575,95336","0,617476329"
10:43,73,"22,7","27,7","326,6650588","567,5488146","0,57557174"
10:49,62,"22,3","27,3","272,3887609","569,9172351","0,477944417"
10:54,32,"22,2","27,2","132,0728683","531,3542042","0,248558998"
10:58,17,"21,8","26,8","65,66979587","494,1662713","0,132890081"
11:03,16,"21,4","26,4","61,42787023","491,6120006","0,124951934"
11:09,19,21,26,"74,37161905","497,6019771","0,149460055"
11:14,25,"20,8","25,8","100,7707686","509,2420504","0,197883833"
11:18,38,"21,1","26,1","159,7895594","543,2218149","0,294151588"
11:24,67,"20,9","25,9","297,8942521","558,1799739","0,533688534"
11:29,110,"21,1","26,1","511,0931385","590,0704393","0,866156148"
11:33,173,"22,1","27,1","832,0298089","595,5677237","1,397036434"
11:38,340,"23,3","28,3","1711,30635","631,8305889","2,708489237"
11:44,352,"25,5","30,5","1770,2707","613,9619384","2,883355773"
11:49,420,"28,3","33,3","2130,986508","621,5722149","3,42838122"
11:53,391,"31,3","36,3","1958,84271","593,1639874","3,302362841"
11:59,475,"32,9","37,9","2401,340985","632,2839811","3,797883636"
12:04,423,"33,5","38,5","2137,775494","609,1207427","3,509608759"
12:09,498,"33,4","38,4","2524,788095","599,1250176","4,214125635"
12:13,230,33,38,"1120,13198","585,3782696","1,913518212"
12:19,257,"30,1","35,1","1254,458165","622,2961645","2,015853924"
12:24,314,"29,7","34,7","1562,565772","598,3803059","2,611325535"
12:28,254,"29,5","34,5","1241,697285","621,1724357","1,998957477"
12:33,747,"30,6","35,6","3844,363463","614,0175698","6,260999119"
12:39,901,34,39,"4632,044156","635,6538289","7,287054597"
12:44,596,36,41,"3035,420267","597,8000149","5,077651708"
12:48,562,"35,7","40,7","2867,15218","618,3479412","4,636794253"
12:54,882,"36,3","41,3","4530,60897","626,8355801","7,227746979"
12:59,972,37,42,"4982,629058","601,353761","8,28568703"
13:03,910,"39,9","44,9","4646,519093","592,3675572","7,8439797"
13:08,930,"43,2","48,2","4738,73412","588,8879037","8,046920458"
13:14,673,45,50,"3415,921817","587,2963759","5,81635092"
13:19,702,"44,9","49,9","3549,132435","576,1013195","6,160604593"
13:23,908,"42,5","47,5","4621,311854","585,8019376","7,888864064"
13:29,708,"43,3","48,3","3601,116825","608,2908362","5,92005766"
13:34,322,"43,3","48,3","1587,031641","582,1772813","2,726028122"
13:39,757,"39,6","44,6","3877,446771","608,5924174","6,371171674"
13:43,497,"38,3","43,3","2515,331161","612,6296486","4,105794042"
13:49,989,"40,9","45,9","5055,339556","596,6856835","8,472366098"
13:54,546,"41,3","46,3","2756,567383","583,1810097","4,726778372"
13:58,950,"42,3","47,3","4847,807267","592,4102205","8,183193165"
14:03,652,"45,2","50,2","3294,310819","607,9010057","5,419156719"
14:09,976,45,50,"4966,775659","588,8499514","8,434705049"
14:14,1024,"47,5","52,5","5194,090424","586,7174773","8,852796492"
14:18,1048,"50,4","55,4","5290,559107","586,4636373","9,021120443"
14:24,1101,"51,4","56,4","5536,215542","588,3965718","9,408986741"
14:29,727,"51,4","56,4","3658,003476","567,5495482","6,44525837"
14:33,1001,"51,1","56,1","5053,042963","578,0779252","8,741110397"
14:38,731,"51,5","56,5","3670,530262","563,1281056","6,518108802"
14:44,951,"49,3","54,3","4815,488185","581,8242977","8,276533317"
14:49,914,"48,1","53,1","4632,019744","579,8243508","7,98866025"
14:53,915,"48,5","53,5","4632,959093","577,7888887","8,018428848"
14:59,918,"49,3","54,3","4644,606148","577,0307216","8,049148813"
15:04,686,"48,9","53,9","3463,445967","594,2240148","5,82851901"
15:09,355,"47,5","52,5","1749,394914","566,7735092","3,086585533"
15:13,903,"44,1","49,1","4593,376921","585,073839","7,850935412"
15:19,638,"45,7","50,7","3222,281474","605,1548689","5,324722051"
15:24,713,"46,3","51,3","3606,399007","605,4853931","5,956211409"
15:28,752,"45,7","50,7","3807,006764","577,0621106","6,597221849"
15:33,784,46,51,"3978,376107","581,6047157","6,840343621"
15:39,624,"47,3","52,3","3144,678275","600,3369031","5,238189189"
15:44,288,"44,3","49,3","1407,893825","574,3662459","2,45121268"
15:48,310,"40,4","45,4","1529,256474","582,6521834","2,62464729"
15:54,388,"39,1","44,1","1,93E+03","610,6754578","3,17E+00"
15:59,569,"39,4","44,4","2875,69713","584,0286524","4,923897344"
16:03,510,"40,5","45,5","2580,445357","604,2954893","4,270171468"
16:08,500,"40,6","45,6","2518,531795","583,4895085","4,316327472"
16:14,656,"42,6","47,6","3326,287417","613,6150781","5,420804565"
16:19,412,"43,8","48,8","2052,181293","574,050689","3,574913038"
16:23,306,41,46,"1507,520817","583,7625967","2,582421048"
16:29,218,"39,2","44,2","1046,318776","558,5048244","1,873428357"
16:34,219,"37,1","42,1","1058,169073","573,3333393","1,845643713"
16:39,174,"36,5","41,5","824,3669901","585,1521345","1,408807969"
16:43,146,"35,3","40,3","684,8720333","573,3651317","1,194477996"
16:49,122,"34,7","39,7","562,9271435","548,5994615","1,026116836"
16:54,88,"33,9","38,9","395,502356","541,3909281","0,730530076"
16:58,110,"33,3","38,3","499,6818447","534,0812985","0,935591353"
17:03,53,33,38,"227,2080774","528,3341281","0,430046187"
17:09,56,"32,7","37,7","241,0246224","538,423237","0,447648998"
17:14,55,"32,3","37,3","236,8555316","532,6627237","0,444663238"
17:18,60,"31,9","36,9","260,7552453","529,6421359","0,492323453"
17:24,15,"31,9","36,9","5,61E+01","463,6637434","1,21E-01"
17:29,0,"29,7","34,7","7,95E-08","0,022383226","3,55E-06"
17:33,8,22,27,"27,3900945","415,400524","0,065936591"
17:38,12,21,26,"44,61056751","480,3435763","0,092872206"
17:44,48,"20,7","25,7","206,9135807","549,5151657","0,376538435"
17:49,89,"21,2","26,2","405,4676455","567,1495994","0,714921858"
17:53,77,"21,7","26,7","346,509991","573,2596975","0,604455524"
17:59,72,"21,5","26,5","322,1984679","568,5767837","0,566675385"
18:04,70,"21,5","26,5","312,2055394","570,9150646","0,546851115"
18:09,89,"21,9","26,9","405,1383564","565,0235377","0,717029167"
18:13,75,"21,6","26,6","336,3627497","558,1963712","0,602588564"
18:19,53,22,27,"229,6561833","537,0408487","0,427632616"
18:24,55,"21,5","26,5","240,0232803","554,0534798","0,433213199"
18:28,91,"21,6","26,6","415,7807094","580,3855079","0,716387132"
18:33,109,"21,7","26,7","505,9192712","586,3417485","0,862840268"
18:39,119,"22,1","27,1","555,1493823","577,1544785","0,961873126"
18:44,141,"22,1","27,1","666,5191604","583,0369565","1,143185098"
18:48,269,"22,9","27,9","1332,698561","630,898708","2,112381186"
18:54,262,"25,4","30,4","1295,789184","608,5247795","2,129394279"
18:59,236,"27,1","32,1","1158,032233","604,1348337","1,916844004"
19:03,323,"27,9","32,9","1612,303782","603,4115936","2,671980119"
19:08,152,"28,7","33,7","720,2338196","577,5924533","1,246958501"
19:14,125,"27,9","32,9","581,2880004","590,9138626","0,983710211"
19:19,158,"26,6","31,6","749,861076","574,8507721","1,304444757"
19:23,98,"26,5","31,5","448,6108045","564,8136613","0,794263374"
19:29,72,"25,6","30,6","320,2250246","566,5954511","0,565174013"
19:34,71,"24,8","29,8","316,0189598","564,3238254","0,559995778"
19:39,73,"24,3","29,3","325,8981412","567,1916716","0,574582028"
19:43,68,"24,3","29,3","301,332692","546,7982003","0,551085742"
19:49,54,"23,9","28,9","234,2435736","555,2759412","0,421850752"
19:54,46,"23,7","28,7","196,7438907","534,8613864","0,367840894"
19:58,36,"23,4","28,4","150,3211541","529,7426918","0,283762582"
08:02,78,"16,7","21,7","351,1233559","596,2137786","0,588921908"
08:08,84,"17,1","22,1","382,3051276","576,0148888","0,663707024"
08:13,91,"17,3","22,3","417,21903","582,0008106","0,716870187"
08:17,76,"17,9","22,9","341,4544867","560,7574442","0,608916547"
08:23,116,"17,6","22,6","542,9238881","597,0905701","0,909282302"
08:28,97,"18,1","23,1","446,0253764","575,9844665","0,774370495"
08:33,157,"18,2","23,2","750,1466248","621,3691179","1,207248"
08:37,120,"18,4","23,4","562,545713","590,5902961","0,952514318"
08:43,180,"18,6","23,6","866,5210545","630,5360804","1,374260857"
08:48,174,"19,9","24,9","839,2736887","604,9509357","1,387341748"
08:52,130,"20,2","25,2","612,5523434","602,2227334","1,017152474"
08:57,230,"19,8","24,8","1122,629607","597,711023","1,878214662"
09:03,144,"20,1","25,1","683,0770223","589,2546356","1,159222144"
09:08,126,"20,5","25,5","592,4956332","592,7549832","0,999562467"
09:12,303,"20,3","25,3","1516,25786","638,5092742","2,374684161"
09:18,440,"20,7","25,7","2248,270686","643,9735166","3,491247122"
09:23,330,"20,9","25,9","1659,19239","623,9919527","2,658996455"
09:27,304,"21,7","26,7","1522,09023","628,162736","2,423082655"
09:32,138,"21,1","26,1","651,8470578","584,846651","1,11456064"
09:38,568,"20,9","25,9","2923,171071","660,848806","4,42335833"
09:43,147,"24,4","29,4","695,8175827","603,8146264","1,152369539"
09:47,127,"23,3","28,3","594,6279627","599,6130892","0,991686095"
09:53,82,"21,7","26,7","368,7417801","551,5579222","0,668545886"
09:58,84,"20,2","25,2","381,4711967","570,6896166","0,668439"
10:03,554,"20,5","25,5","2845,474938","663,583188","4,288045552"
10:07,626,"24,2","29,2","3212,358597","619,7901798","5,182977565"
10:13,255,"27,9","32,9","1255,56787","614,877136","2,041981717"
10:18,605,"26,2","31,2","3100,341176","616,245169","5,031019035"
10:22,629,"26,7","31,7","3227,320254","616,5523263","5,234462862"
10:27,646,"29,6","34,6","3306,483716","648,2745975","5,100436958"
10:33,639,"28,6","33,6","3270,774855","651,0320788","5,023984165"
10:38,544,"29,6","34,6","2785,637879","618,9833281","4,500343956"
10:42,651,"28,6","33,6","3333,24585","651,5666477","5,115740442"
10:48,662,"29,7","34,7","3393,974306","646,9559008","5,246067471"
10:53,554,"30,6","35,6","2833,872101","613,9015399","4,616167117"
10:57,514,"31,9","36,9","2609,263746","636,5714151","4,09893326"
11:02,819,"30,6","35,6","4231,505965","622,4864205","6,797748233"
11:08,259,"31,5","36,5","1264,260217","618,5526509","2,043900734"
11:13,770,"32,2","37,2","3973,67886","626,3462854","6,344220366"
11:17,777,"32,7","37,7","3991,070339","639,7463281","6,238520118"
11:23,806,"31,8","36,8","4163,020047","629,0021256","6,618451476"
11:28,531,"33,3","38,3","2707,761344","625,1200213","4,331586339"
11:33,567,"33,1","38,1","2901,413405","622,3977289","4,661670939"
11:37,146,"32,3","37,3","686,7859525","581,6745943","1,180704743"
11:43,912,"28,3","33,3","4728,31899","635,1621706","7,444270469"
11:48,164,"29,2","34,2","781,7102396","581,552318","1,344178701"
11:52,666,"27,2","32,2","3420,315356","653,4897546","5,233923458"
11:57,915,"27,8","32,8","4745,817543","636,4322242","7,456909569"
12:03,165,"33,9","38,9","780,081385","590,0011113","1,322169349"
12:08,915,"31,5","36,5","4719,205049","639,9351707","7,374504895"
12:12,689,"33,9","38,9","3521,07052","638,2958528","5,516361268"
12:18,166,"34,3","39,3","786,6669334","585,0108719","1,34470481"
12:23,163,"29,5","34,5","776,6201158","583,8733423","1,330117441"
12:27,206,"28,2","33,2","994,6987774","614,1249025","1,619701096"
12:32,954,"28,6","33,6","4925,279074","649,8444732","7,579165904"
12:38,948,"33,3","38,3","4872,270243","638,970811","7,625184373"
12:43,889,36,41,"4564,481364","629,4082034","7,252020771"
12:47,961,"35,7","40,7","4933,361185","604,497762","8,1610909"
12:53,1025,"38,4","43,4","5257,868381","607,3127761","8,657595539"
12:58,213,36,41,"1027,468058","571,9831086","1,796325876"
13:03,262,"32,5","37,5","1287,390932","589,401459","2,184234384"
13:07,1086,"32,1","37,1","5599,381997","618,630426","9,051255421"
13:13,1090,34,39,"5613,008669","617,8518189","9,08471659"
13:18,1101,"39,7","44,7","5632,995571","611,0336223","9,218798059"
13:22,251,"41,7","46,7","1218,606779","580,754078","2,098318075"
13:27,399,"35,4","40,4","2002,11021","616,3909501","3,248117465"
13:33,219,"32,7","37,7","1063,487691","585,901149","1,815131602"
13:38,113,"29,9","34,9","520,3318332","554,2549182","0,938795157"
13:42,90,"27,2","32,2","408,58257","567,6813785","0,719739251"
13:48,97,"23,5","28,5","444,9368481","578,7584167","0,76877819"
13:53,117,20,25,"545,1965583","577,7232475","0,943698494"
13:57,1039,"19,1","24,1","5401,744645","671,7840146","8,040894883"
14:02,1013,"24,9","29,9","5241,894484","659,3670554","7,949888367"
14:08,984,32,37,"5062,465951","610,34744","8,294400237"
14:13,1001,"38,9","43,9","5130,328906","603,1914356","8,505307938"
14:17,1001,"41,8","46,8","5111,465191","595,1280945","8,588848751"
14:23,984,"43,3","48,3","5019,38386","594,2894032","8,446026183"
14:28,334,44,49,"1646,338216","587,9786699","2,799996496"
14:33,370,"42,8","47,8","1834,058585","572,5186882","3,20349121"
14:37,1026,"43,2","48,2","5232,949065","595,8123035","8,782881848"
14:43,1061,"43,2","48,2","5409,600523","601,5383955","8,992943033"
14:48,160,"38,6","43,6","753,1374707","556,4975795","1,353352644"
